牡丹江,牡丹江大福源酒店,商务标准间,双床,￥ 388,,4.2,37,18,双早,免费取消,否,否,否,是,否,否,是,否,否,否,否, 
牡丹江,牡丹江丽栢精品酒店,豪华标准房(中宾),双床,￥ 550,紧张,4.2,146,14,双早,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
牡丹江,牡丹江丽栢精品酒店,豪华大床房(中宾),大床,￥ 544,,4.2,146,14,双早,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
牡丹江,牡丹江丽栢精品酒店,浪漫满屋圆床房(中宾),大床,￥ 544,,4.2,146,14,双早,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
牡丹江,牡丹江金鼎国际大酒店,豪华标准间,双床,￥ 368,,4.2,246,26,双早,免费取消,否,否,否,是,否,否,是,否,否,否,否, 
牡丹江,牡丹江金鼎国际大酒店,行政单人房,大床,￥ 218,,4.2,246,26,双早,免费取消,否,否,否,是,否,否,是,否,否,否,否, 
牡丹江,牡丹江金鼎国际大酒店,行政大床房,大床,￥ 618,,4.2,246,26,双早,免费取消,否,否,否,是,否,否,是,否,否,否,否, 
牡丹江,牡丹江吉利大酒店,特价大床房,大床,￥ 538,,4.3,20,14,/,免费取消,否,否,是,是,否,否,是,是,否,否,否, 
牡丹江,牡丹江吉利大酒店,标准双人房,双床,￥ 574,,4.3,20,14,双早,免费取消,否,否,是,是,否,否,是,是,否,否,否, 
牡丹江,牡丹江吉利大酒店,标准单人房,大床,￥ 574,,4.3,20,14,双早,免费取消,否,否,是,是,否,否,是,是,否,否,否, 
牡丹江,牡丹江福顺天天大酒店,标准间,双床,￥ 564,,4.2,80,11,双早,免费取消,否,否,否,是,否,否,是,否,是,否,否, 
牡丹江,牡丹江福顺天天大酒店,豪华标准间,双床,￥ 512,,4.2,80,11,双早,免费取消,否,否,否,是,否,否,是,否,是,否,否, 
牡丹江,牡丹江福顺天天大酒店,普通套间,大床,￥ 324,,4.2,80,11,双早,免费取消,否,否,否,是,否,否,是,否,是,否,否, 
牡丹江,牡丹江夏威夷国际大酒店,经济房,大床,￥ 374,,4.3,219,23,单早,免费取消,否,否,否,是,否,是,是,否,否,否,否, 
牡丹江,牡丹江夏威夷国际大酒店,标准间,双床,￥ 228,,4.3,219,23,双早,免费取消,否,否,否,是,否,是,是,否,否,否,否, 
牡丹江,牡丹江夏威夷国际大酒店,单人房,大床,￥ 228,,4.3,219,23,双早,免费取消,否,否,否,是,否,是,是,否,否,否,否, 
牡丹江,牡丹江多福来酒店,标双,双床,￥ 554,,4.1,12,16,/,免费取消,否,否,是,是,否,否,否,否,是,否,否, 
牡丹江,牡丹江多福来酒店,标单,大床,￥ 594,,4.1,12,16,双早,免费取消,否,否,是,是,否,否,否,否,是,否,否, 
牡丹江,牡丹江多福来酒店,电脑标单,大床,￥ 514,,4.1,12,16,双早,免费取消,否,否,是,是,否,否,否,否,是,否,否, 
牡丹江,牡丹江俪涞戴斯大酒店（海林）,豪华客房,大床,￥ 604,,4.4,69,38,双早,免费取消,否,否,是,是,否,否,是,否,否,否,否, 
牡丹江,牡丹江俪涞戴斯大酒店（海林）,普通大床房,大床,￥ 238,,4.4,69,38,双早,免费取消,否,否,是,是,否,否,是,否,否,否,否, 
牡丹江,牡丹江俪涞戴斯大酒店（海林）,高级双人房,双床,￥ 274,,4.4,69,38,双早,免费取消,否,否,是,是,否,否,是,否,否,否,否, 
牡丹江,万嘉雪乡戴斯度假酒店,行政套间,大床,￥ 3088,,4.2,69,29,双早,不可取消,是,否,是,是,否,否,是,否,否,否,否, 
绵阳,绵阳豪瑞特酒店,高级标准间,双床,,,4.3,933,20,双早,限时取消,是,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳豪瑞特酒店,高级大床间,大床,,,4.3,933,20,双早,限时取消,是,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳豪瑞特酒店,行政大床间,大床,,,4.3,933,20,双早,限时取消,是,否,否,是,是,否,是,否,否,是,否, 
绵阳,怡家连锁酒店（绵阳铁牛广场店）,高级标间,双床,￥ 130,紧张,4.5,202,11,双早,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
绵阳,怡家连锁酒店（绵阳铁牛广场店）,电影标间,双床,￥ 130,,4.5,202,11,双早,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
绵阳,怡家连锁酒店（绵阳铁牛广场店）,商务单间,大床,￥ 610,,4.5,202,11,双早,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
绵阳,绵州酒店,高级标间,双床,￥ 833,,4.3,662,25,双早,免费取消,否,否,否,是,是,是,是,否,是,是,否, 
绵阳,绵州酒店,高级单间,大床,￥ 803,,4.3,662,25,双早,免费取消,否,否,否,是,是,是,是,否,是,是,否, 
绵阳,绵州酒店,豪华单间,大床,￥ 763,,4.3,662,25,双早,免费取消,否,否,否,是,是,是,是,否,是,是,否, 
绵阳,绵阳富乐山九洲国际酒店,商务标间,双床,￥ 754,,4.5,411,43,单早,免费取消,否,否,是,是,是,是,是,否,是,是,否, 
